make,model,price_value,price_currency,year,engine,mileage_km,city,url
Hyundai,Elantra,24850.0,AZN,2020,2.0 L,59546,Bakı,https://turbo.az/autos/10555524-hyundai-elantra
Hyundai,Santa Fe,34000.0,AZN,2017,2.0 L,131900,Bakı,https://turbo.az/autos/10572960-hyundai-santa-fe
Hyundai,Sonata,21900.0,AZN,2018,1.6 L,123000,Bakı,https://turbo.az/autos/10617141-hyundai-sonata
Genesis,G70,48500.0,AZN,2020,2.0 L,31000,Bakı,https://turbo.az/autos/10619541-genesis-g70
Opel,Astra,12900.0,AZN,2009,1.4 L,249600,Şəki,https://turbo.az/autos/10620233-opel-astra
BMW,740,64500.0,AZN,2019,3.0 L,133000,Bakı,https://turbo.az/autos/10625344-bmw-740
BMW,X7,181900.0,AZN,2023,3.0 L,53290,Bakı,https://turbo.az/autos/10626563-bmw-x7
LADA,(VAZ) 2107,5300.0,AZN,2003,1.6 L,234569,Bakı,https://turbo.az/autos/10635647-lada-vaz-2107
Toyota,RAV4,90700.0,AZN,2026,2.5 L,0,Bakı,https://turbo.az/autos/10605782-toyota-rav4
Hyundai,Accent,18800.0,AZN,2017,1.6 L,109780,Bakı,https://turbo.az/autos/10566738-hyundai-accent
Changan,Qiyuan Q07,47390.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10452609-changan-qiyuan-q07
Chevrolet,Cruze,9500.0,AZN,2009,1.6 L,254100,Bakı,https://turbo.az/autos/10555156-chevrolet-cruze
Mazda,CX-60,101900.0,AZN,2026,3.3 L,0,Bakı,https://turbo.az/autos/10600892-mazda-cx-60
Toyota,Corolla,39000.0,AZN,2026,1.8 L,0,Bakı,https://turbo.az/autos/10479418-toyota-corolla
Nissan,Juke,17800.0,AZN,2016,1.6 L,190000,Sumqayıt,https://turbo.az/autos/10635663-nissan-juke
Ford,Fusion (North America),19800.0,AZN,2016,1.5 L,155000,Bakı,https://turbo.az/autos/10602182-ford-fusion-north-america
Kia,Sorento,34500.0,AZN,2015,2.0 L,246000,Bakı,https://turbo.az/autos/10592530-kia-sorento
Kia,Rio,12500.0,AZN,2010,1.5 L,260000,Bakı,https://turbo.az/autos/10624613-kia-rio
Kia,Sorento,35300.0,AZN,2017,2.0 L,235000,Bakı,https://turbo.az/autos/10613224-kia-sorento
Chevrolet,Equinox,19500.0,AZN,2019,1.5 L,171000,Gəncə,https://turbo.az/autos/10528071-chevrolet-equinox
Changan,Qiyuan Q07,37000.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10624606-changan-qiyuan-q07
Kia,Sorento,69900.0,AZN,2024,1.6 L,17000,Bakı,https://turbo.az/autos/10601175-kia-sorento
Ford,Fusion (North America),16200.0,AZN,2015,1.5 L,171140,Sumqayıt,https://turbo.az/autos/10580353-ford-fusion-north-america
Kia,Sorento,61900.0,AZN,2023,1.6 L,28000,Bakı,https://turbo.az/autos/10582750-kia-sorento
BMW,325,10200.0,AZN,2002,2.5 L,287800,Bakı,https://turbo.az/autos/10563568-bmw-325
BMW,740,31111.0,AZN,2000,4.4 L,268000,Bakı,https://turbo.az/autos/10630207-bmw-740
Bestune,T77,30000.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10147453-bestune-t77
Changan,Oshan X5 Plus,26900.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10353684-changan-oshan-x5-plus
Opel,Astra,5800.0,AZN,2006,1.3 L,341752,Bakı,https://turbo.az/autos/10630403-opel-astra
Mercedes,GLS 450 4MATIC,112030.0,AZN,2019,3.0 L,145000,Bakı,https://turbo.az/autos/10593874-mercedes-gls-450-4matic
Tofas,Sahin,3200.0,AZN,2004,1.6 L,96385,Bakı,https://turbo.az/autos/10625068-tofas-sahin
Changan,Qiyuan A06,38500.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/9982317-changan-qiyuan-a06
Toyota,Corolla Cross,53550.0,AZN,2026,2.0 L,0,Bakı,https://turbo.az/autos/10058608-toyota-corolla-cross
Changan,Deepal S07,40500.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10451512-changan-deepal-s07
Changan,Qiyuan Q07,37699.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10633055-changan-qiyuan-q07
Chevrolet,Malibu,19900.0,AZN,2019,1.5 L,239000,Bakı,https://turbo.az/autos/10582364-chevrolet-malibu
Chevrolet,Cruze,16500.0,AZN,2017,1.4 L,117000,Bakı,https://turbo.az/autos/10583420-chevrolet-cruze
Fiat,Doblo,12500.0,AZN,2013,1.4 L,260000,Bakı,https://turbo.az/autos/10611603-fiat-doblo
Hyundai,Venue,27666.0,AZN,2023,1.6 L,44600,Bakı,https://turbo.az/autos/10613879-hyundai-venue
Mercedes,E 350 e,161500.0,AZN,2024,2.0 L,12000,Bakı,https://turbo.az/autos/10617858-mercedes-e-350-e
Jeep,Wrangler,100300.0,AZN,2025,2.0 L,35048,Bakı,https://turbo.az/autos/10623982-jeep-wrangler
Kia,Sorento,36500.0,AZN,2018,2.0 L,160000,Bakı,https://turbo.az/autos/10629809-kia-sorento
Hyundai,Tucson,27000.0,AZN,2018,2.4 L,104,Sumqayıt,https://turbo.az/autos/10634640-hyundai-tucson
Hyundai,Sonata,23600.0,AZN,2017,2.0 L,212433,Bakı,https://turbo.az/autos/10617009-hyundai-sonata
Changan,Oshan X5 Plus,26900.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10440917-changan-oshan-x5-plus
Mercedes,190,3100.0,AZN,1991,2.0 L,416724,Bakı,https://turbo.az/autos/9768720-mercedes-190
Hyundai,Azera,65900.0,AZN,2024,1.6 L,22000,Bakı,https://turbo.az/autos/10592891-hyundai-azera
Opel,Vectra,6000.0,AZN,1997,1.8 L,40000,Şəki,https://turbo.az/autos/10635662-opel-vectra
Toyota,Land Cruiser Prado,27900.0,AZN,2008,2.7 L,192000,Bakı,https://turbo.az/autos/10295811-toyota-land-cruiser-prado
Mercedes,E 320,18500.0,AZN,2001,3.2 L,237587,Bakı,https://turbo.az/autos/10620924-mercedes-e-320
Kia,K5,34900.0,AZN,2021,1.6 L,71000,Bakı,https://turbo.az/autos/10572482-kia-k5
Mercedes,C 200,12800.0,AZN,2000,2.0 L,228455,Bakı,https://turbo.az/autos/10635453-mercedes-c-200
Toyota,RAV4,43900.0,AZN,2020,2.0 L,87000,Bakı,https://turbo.az/autos/10560469-toyota-rav4
Jeep,Grand Cherokee,31900.0,AZN,2013,3.6 L,218000,Bakı,https://turbo.az/autos/10104647-jeep-grand-cherokee
Volkswagen,Touareg,10500.0,AZN,2004,3.2 L,200000,Sumqayıt,https://turbo.az/autos/10610457-volkswagen-touareg
BMW,X1,26900.0,AZN,2015,2.0 L,108000,Bakı,https://turbo.az/autos/8734919-bmw-x1
Hyundai,Sonata,24500.0,AZN,2016,2.0 L,170346,Bakı,https://turbo.az/autos/10635660-hyundai-sonata
Land,Rover Range Rover,57630.0,AZN,2015,3.0 L,123000,Bakı,https://turbo.az/autos/10411492-land-rover-range-rover
LADA,(VAZ) Niva,5400.0,AZN,2009,1.7 L,96852,Bakı,https://turbo.az/autos/10606034-lada-vaz-niva
GWM,(Great Wall Motor) WEY 07,73900.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/9481326-gwm-great-wall-motor-wey-07
Zonsen,ZII ZS200-76,500.0,AZN,2025,,22787,Bakı,https://turbo.az/autos/10635659-zonsen-zii-zs200-76
Toyota,Prius,11800.0,AZN,2008,1.5 L,230000,Bakı,https://turbo.az/autos/10631091-toyota-prius
Bestune,T55,28500.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/9143116-bestune-t55
Mercedes,Sprinter 315,29000.0,AZN,2008,2.2 L,211112,İmişli,https://turbo.az/autos/9708730-mercedes-sprinter-315
Changan,Uni-Z,35200.0,AZN,2025,1.5 L,17500,Bakı,https://turbo.az/autos/10635658-changan-uni-z
BMW,540,65450.0,AZN,2019,3.0 L,120000,Bakı,https://turbo.az/autos/10513204-bmw-540
Mitsubishi,L200,81500.0,AZN,2026,2.4 L,0,Sifarişlə,https://turbo.az/autos/9784171-mitsubishi-l200
SamAuto,HC 45,125000.0,AZN,2026,4.6 L,0,Bakı,https://turbo.az/autos/9558548-samauto-hc-45
DongFeng,Aeolus L8,48900.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10431802-dongfeng-aeolus-l8
KAIYI,X3 Pro,26900.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10443694-kaiyi-x3-pro
Changan,CS 55 Plus,32000.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10588634-changan-cs-55-plus
Chevrolet,Cobalt,17000.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/9802183-chevrolet-cobalt
Mercedes,ML 350 4MATIC,19900.0,AZN,2008,3.5 L,230000,Bakı,https://turbo.az/autos/10316051-mercedes-ml-350-4matic
Land,Rover Discovery,56000.0,AZN,2019,3.0 L,95126,Bakı,https://turbo.az/autos/10509988-land-rover-discovery
Mercedes,190,5800.0,AZN,1993,2.0 L,423514,Bakı,https://turbo.az/autos/10588709-mercedes-190
Toyota,Camry,43500.0,AZN,2020,2.5 L,89000,Bakı,https://turbo.az/autos/10612940-toyota-camry
Hyundai,Venue,27666.0,AZN,2023,1.6 L,44600,Bakı,https://turbo.az/autos/10613879-hyundai-venue
Opel,Astra,8900.0,AZN,2006,1.6 L,238000,Sumqayıt,https://turbo.az/autos/10632478-opel-astra
Ford,Transit,24900.0,AZN,2009,2.4 L,243406,Bakı,https://turbo.az/autos/10633364-ford-transit
Hyundai,Tucson,42800.0,AZN,2024,2.0 L,28000,Bakı,https://turbo.az/autos/10610628-hyundai-tucson
Bestune,T55,28500.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/9799929-bestune-t55
Changan,Uni-Z,32700.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10632994-changan-uni-z
Changan,Qiyuan Q07,41300.0,AZN,2025,1.5 L,14700,Bakı,https://turbo.az/autos/10560266-changan-qiyuan-q07
Mercedes,Vito 119 CDI,71000.0,AZN,2021,2.1 L,130210,Bakı,https://turbo.az/autos/10485470-mercedes-vito-119-cdi
Ford,Fusion (North America),18500.0,AZN,2017,1.5 L,165105,Sumqayıt,https://turbo.az/autos/10598235-ford-fusion-north-america
BMW,528,24600.0,AZN,2014,2.0 L,167000,Bakı,https://turbo.az/autos/10526549-bmw-528
Ford,Transit,25600.0,AZN,2011,2.2 L,155000,Bakı,https://turbo.az/autos/10540360-ford-transit
Jeep,Grand Cherokee,24900.0,AZN,2012,3.6 L,205000,Bakı,https://turbo.az/autos/10502132-jeep-grand-cherokee
Bestune,B70,30000.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10147885-bestune-b70
Ford,Transit,24800.0,AZN,2007,2.4 L,174000,Bakı,https://turbo.az/autos/10593550-ford-transit
Mercedes,A 140,8500.0,AZN,2002,1.4 L,100000,Bakı,https://turbo.az/autos/10635324-mercedes-a-140
BYD,Seal 05,25200.0,AZN,2025,1.5 L,17900,Bakı,https://turbo.az/autos/10635653-byd-seal-05
Mercedes,E 200,9300.0,AZN,1999,2.0 L,348000,Ağstafa,https://turbo.az/autos/10603698-mercedes-e-200
Changan,CS 75 Pro,32900.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10600413-changan-cs-75-pro
Kia,Cerato,15900.0,AZN,2011,1.6 L,222444,Sumqayıt,https://turbo.az/autos/10612864-kia-cerato
Kia,Sorento,23200.0,AZN,2009,2.0 L,272267,Bakı,https://turbo.az/autos/10602398-kia-sorento
Hyundai,Elantra,18900.0,AZN,2011,1.8 L,217261,Sumqayıt,https://turbo.az/autos/10627105-hyundai-elantra
Mazda,CX-5,64500.0,AZN,2026,2.0 L,0,Bakı,https://turbo.az/autos/10600882-mazda-cx-5
Mercedes,Vito 111 CDI,22750.0,AZN,2012,2.1 L,300000,Bakı,https://turbo.az/autos/10631667-mercedes-vito-111-cdi
Haojue,DL160,5665.0,AZN,2026,,0,Sifarişlə,https://turbo.az/autos/10560165-haojue-dl160
Daewoo,Gentra,3500.0,AZN,2014,1.5 L,350000,Sumqayıt,https://turbo.az/autos/10618657-daewoo-gentra
Land,Rover Range Rover,34000.0,AZN,2012,5.0 L,166676,Bakı,https://turbo.az/autos/10589636-land-rover-range-rover
Infiniti,QX80,271830.0,AZN,2026,3.5 L,0,Bakı,https://turbo.az/autos/10460810-infiniti-qx80
HOWO,T7H,95000.0,AZN,2026,11 L,0,Bakı,https://turbo.az/autos/9163443-howo-t7h
Mitsubishi,L200,81500.0,AZN,2026,2.4 L,0,Sifarişlə,https://turbo.az/autos/9784171-mitsubishi-l200
Skoda,Rapid,23000.0,AZN,2021,1.6 L,130000,Bakı,https://turbo.az/autos/10564697-skoda-rapid
Toyota,Highlander,65500.0,AZN,2022,2.5 L,100010,Bakı,https://turbo.az/autos/10590052-toyota-highlander
Mercedes,CLA 250 e,75000.0,AZN,2023,1.3 L,72000,Bakı,https://turbo.az/autos/9841526-mercedes-cla-250-e
Ford,Transit,13800.0,AZN,2003,2.4 L,898338,Bakı,https://turbo.az/autos/10126192-ford-transit
BMW,X6,34800.0,AZN,2010,3.0 L,163000,Bakı,https://turbo.az/autos/10249554-bmw-x6
Porsche,Boxster GTS,79900.0,AZN,2014,3.4 L,136000,Bakı,https://turbo.az/autos/10319246-porsche-boxster-gts
Chevrolet,Malibu,18000.0,AZN,2018,1.5 L,227000,Bakı,https://turbo.az/autos/10620860-chevrolet-malibu
Ford,Fusion (North America),19400.0,AZN,2019,1.5 L,137000,Bakı,https://turbo.az/autos/10625819-ford-fusion-north-america
Hyundai,Sonata,25600.0,AZN,2017,2.0 L,87000,Gəncə,https://turbo.az/autos/10633900-hyundai-sonata
Toyota,Avensis,13500.0,AZN,2005,2.0 L,400000,Gəncə,https://turbo.az/autos/10635936-toyota-avensis
Mercedes,C 200,13600.0,AZN,2000,2.0 L,222000,Saatlı,https://turbo.az/autos/10630346-mercedes-c-200
Hyundai,Elantra,19900.0,AZN,2012,1.8 L,250253,Sumqayıt,https://turbo.az/autos/10632775-hyundai-elantra
Infiniti,QX80,95000.0,AZN,2020,5.6 L,67000,Bakı,https://turbo.az/autos/9734009-infiniti-qx80
Renault,Logan,10400.0,AZN,2014,1.6 L,255000,Bakı,https://turbo.az/autos/10409621-renault-logan
Mazda,2,12900.0,AZN,2013,1.5 L,191001,Sumqayıt,https://turbo.az/autos/10635305-mazda-2
JMC,Conquer 4x2,39900.0,AZN,2026,2.9 L,0,Bakı,https://turbo.az/autos/8994402-jmc-conquer-4x2
Nissan,Tiida,16700.0,AZN,2013,1.6 L,86000,Bakı,https://turbo.az/autos/10597954-nissan-tiida
Jeep,Wrangler,65000.0,AZN,2023,2.0 L,90246,Bakı,https://turbo.az/autos/10538391-jeep-wrangler
Ford,Fusion (North America),14900.0,AZN,2014,1.5 L,313822,Bakı,https://turbo.az/autos/10506061-ford-fusion-north-america
Toyota,Land Cruiser Prado,144330.0,AZN,2026,2.4 L,0,Lənkəran,https://turbo.az/autos/9461124-toyota-land-cruiser-prado
LADA,(VAZ) 2107,4500.0,AZN,2005,1.6 L,100000,Bakı,https://turbo.az/autos/10635645-lada-vaz-2107
Mazda,CX-9,44900.0,AZN,2020,2.5 L,135000,Lənkəran,https://turbo.az/autos/10501532-mazda-cx-9
Toyota,Frontlander,44700.0,AZN,2026,2.0 L,0,Bakı,https://turbo.az/autos/10536964-toyota-frontlander
Mercedes,E 220,8300.0,AZN,1998,2.2 L,321223,İmişli,https://turbo.az/autos/10635651-mercedes-e-220
Hyundai,Azera,24800.0,AZN,2013,2.4 L,202000,Bakı,https://turbo.az/autos/10603205-hyundai-azera
Kia,K3,18400.0,AZN,2016,1.6 L,207000,Bakı,https://turbo.az/autos/10603595-kia-k3
Toyota,Land Cruiser Prado,39100.0,AZN,2012,2.7 L,170000,Lənkəran,https://turbo.az/autos/10494238-toyota-land-cruiser-prado
Mercedes,E 300,41500.0,AZN,2016,2.0 L,154000,Bakı,https://turbo.az/autos/9977862-mercedes-e-300
Kia,Optima,28900.0,AZN,2018,2.4 L,122000,Lənkəran,https://turbo.az/autos/10592648-kia-optima
UAZ,Patriot,35500.0,AZN,2026,2.7 L,0,Bakı,https://turbo.az/autos/8093383-uaz-patriot
Toyota,RAV4,62900.0,AZN,2026,2.0 L,0,Lənkəran,https://turbo.az/autos/10518097-toyota-rav4
Chevrolet,Lacetti,9000.0,AZN,2006,1.6 L,313250,Bakı,https://turbo.az/autos/10579868-chevrolet-lacetti
Changan,Qiyuan Q07,37699.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10633052-changan-qiyuan-q07
Hyundai,Santa Fe,22500.0,AZN,2011,2.4 L,218321,Sumqayıt,https://turbo.az/autos/9993347-hyundai-santa-fe
Changan,Qiyuan A06,38500.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/9982317-changan-qiyuan-a06
Changan,CS 55 Plus,34800.0,AZN,2025,1.5 L,0,Sifarişlə,https://turbo.az/autos/10059020-changan-cs-55-plus
CFMOTO,Z10,45900.0,AZN,2026,,0,Bakı,https://turbo.az/autos/10479512-cfmoto-z10
BMW,i8,110500.0,AZN,2016,1.5 L,22700,Bakı,https://turbo.az/autos/10499482-bmw-i8
BMW,530e,62000.0,AZN,2020,2.0 L,107000,Naxçıvan,https://turbo.az/autos/10508633-bmw-530e
Mercedes,GLE 350 4MATIC,92000.0,AZN,2021,2.0 L,63000,Bakı,https://turbo.az/autos/10570066-mercedes-gle-350-4matic
Mercedes,Sprinter 511,46500.0,AZN,2007,2.2 L,490000,Gədəbəy,https://turbo.az/autos/10589586-mercedes-sprinter-511
Audi,A5,22500.0,AZN,2013,2.0 L,181500,Bakı,https://turbo.az/autos/10616432-audi-a5
Lexus,LS 600h L,12500.0,AZN,2007,4.6 L,230000,Bakı,https://turbo.az/autos/10623792-lexus-ls-600h-l
LADA,(VAZ) 2115,8400.0,AZN,2011,1.6 L,350000,Bərdə,https://turbo.az/autos/10624114-lada-vaz-2115
Hyundai,Elantra,25800.0,AZN,2018,2.0 L,109435,Bakı,https://turbo.az/autos/10625399-hyundai-elantra
Toyota,Prius,22500.0,AZN,2016,1.8 L,187653,Bakı,https://turbo.az/autos/10630366-toyota-prius
Kia,Sportage,22600.0,AZN,2012,2.4 L,207000,Gəncə,https://turbo.az/autos/10620522-kia-sportage
Mercedes,C 200,8200.0,AZN,2002,2.0 L,238888,Bakı,https://turbo.az/autos/10483756-mercedes-c-200
BMW,X5,240000.0,AZN,2025,3.0 L,0,Bakı,https://turbo.az/autos/10149494-bmw-x5
Mercedes,Axor 1824,65000.0,AZN,2011,6.4 L,596714,Gəncə,https://turbo.az/autos/10233853-mercedes-axor-1824
LADA,(VAZ) 2107,6700.0,AZN,2009,1.6 L,115000,Tərtər,https://turbo.az/autos/10492950-lada-vaz-2107
Geely,Galaxy M9,59900.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10523853-geely-galaxy-m9
BMW,530,45500.0,AZN,2019,2.0 L,85000,Bakı,https://turbo.az/autos/10581554-bmw-530
Toyota,Camry,60500.0,AZN,2026,2.0 L,0,Lənkəran,https://turbo.az/autos/10072991-toyota-camry
Kia,Sportage,23200.0,AZN,2012,2.0 L,168000,Bakı,https://turbo.az/autos/10624393-kia-sportage
Changan,Uni-Z,37200.0,AZN,2025,1.5 L,0,Lənkəran,https://turbo.az/autos/10069845-changan-uni-z
Chery,Tiggo 2,15500.0,AZN,2019,1.5 L,66500,Bakı,https://turbo.az/autos/10624088-chery-tiggo-2
Changan,Qiyuan Q07,37699.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10633055-changan-qiyuan-q07
Opel,Vita,4300.0,AZN,1999,1.4 L,185000,Bakı,https://turbo.az/autos/10634432-opel-vita
Nissan,Patrol,241777.0,AZN,2026,3.5 L,0,Bakı,https://turbo.az/autos/10530176-nissan-patrol
BMW,i7 50 xDrive,244000.0,AZN,2026,,0,Sifarişlə,https://turbo.az/autos/10567775-bmw-i7-50-xdrive
Haval,H6,48900.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/9871062-haval-h6
Mercedes,E 220 d,48500.0,AZN,2018,2.0 L,172000,Bakı,https://turbo.az/autos/10626314-mercedes-e-220-d
Kia,Optima,19400.0,AZN,2012,2.4 L,235000,Mingəçevir,https://turbo.az/autos/10611308-kia-optima
Changan,Qiyuan Q07,39499.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10623163-changan-qiyuan-q07
Chevrolet,Equinox,23900.0,AZN,2017,1.5 L,130600,Bakı,https://turbo.az/autos/10559453-chevrolet-equinox
Ford,Fusion (North America),17800.0,AZN,2014,2.0 L,210000,Bakı,https://turbo.az/autos/10613782-ford-fusion-north-america
BMW,530,44900.0,AZN,2019,2.0 L,78000,Bakı,https://turbo.az/autos/10552548-bmw-530
Land,Rover Defender,130777.0,AZN,2020,2.0 L,22300,Bakı,https://turbo.az/autos/10621675-land-rover-defender
Toyota,Land Cruiser,92000.0,AZN,2017,4.0 L,128000,Bakı,https://turbo.az/autos/10635648-toyota-land-cruiser
Mitsubishi,Outlander Sport,43900.0,AZN,2026,1.5 L,0,Sifarişlə,https://turbo.az/autos/9123586-mitsubishi-outlander-sport
Changan,Eado,28500.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/9961239-changan-eado
ZEEKR,X,61030.0,AZN,2026,,0,Bakı,https://turbo.az/autos/10330527-zeekr-x
Changan,CS 55 Plus,32000.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10588634-changan-cs-55-plus
Hyundai,Santa Fe,49700.0,AZN,2021,1.6 L,66000,Bakı,https://turbo.az/autos/10423162-hyundai-santa-fe
Opel,Frontera,13500.0,AZN,2000,2.2 L,240000,Lənkəran,https://turbo.az/autos/10546579-opel-frontera
BMW,430,49500.0,AZN,2019,2.0 L,108000,Bakı,https://turbo.az/autos/10586565-bmw-430
Ford,Transit,49500.0,AZN,2013,2.2 L,152000,Bakı,https://turbo.az/autos/10587409-ford-transit
Kia,Sorento,36900.0,AZN,2017,2.2 L,230000,Gəncə,https://turbo.az/autos/10593267-kia-sorento
Opel,Astra,9900.0,AZN,2006,1.3 L,227664,Bakı,https://turbo.az/autos/10606392-opel-astra
Opel,Astra,10800.0,AZN,2006,1.4 L,132000,Bakı,https://turbo.az/autos/10613329-opel-astra
Kia,Cerato,19555.0,AZN,2014,1.6 L,177000,Bakı,https://turbo.az/autos/10630581-kia-cerato
Toyota,Land Cruiser,92000.0,AZN,2017,4.0 L,128000,Bakı,https://turbo.az/autos/10635648-toyota-land-cruiser
Chevrolet,Trax,17200.0,AZN,2018,1.4 L,153000,Bakı,https://turbo.az/autos/10502082-chevrolet-trax
Mercedes,V 250,43000.0,AZN,2014,2.1 L,306000,Bakı,https://turbo.az/autos/10572660-mercedes-v-250
Kia,K5,34200.0,AZN,2022,1.6 L,73000,Bakı,https://turbo.az/autos/9883952-kia-k5
Hyundai,Sonata,15900.0,AZN,2009,2.0 L,245025,Sumqayıt,https://turbo.az/autos/10580319-hyundai-sonata
Nissan,Juke,19777.0,AZN,2015,1.5 L,65100,Bakı,https://turbo.az/autos/10480426-nissan-juke
Kia,Sorento,34500.0,AZN,2015,2.2 L,234000,Bakı,https://turbo.az/autos/10617082-kia-sorento
BMW,740,253000.0,AZN,2026,3.0 L,0,Sifarişlə,https://turbo.az/autos/10565285-bmw-740
Hyundai,i30,13000.0,AZN,2009,1.6 L,279000,Kürdəmir,https://turbo.az/autos/10632156-hyundai-i30
Haval,H6,48900.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/9824774-haval-h6
Mercedes,G 63 AMG,113777.0,AZN,2014,5.5 L,114600,Bakı,https://turbo.az/autos/10375460-mercedes-g-63-amg
Hyundai,Elantra,11900.0,AZN,2006,1.6 L,307000,Bakı,https://turbo.az/autos/10631863-hyundai-elantra
Kia,Sorento,27800.0,AZN,2014,2.0 L,184000,Bakı,https://turbo.az/autos/10265735-kia-sorento
Mercedes-Maybach,S 580 4MATIC,357777.0,AZN,2024,4.0 L,14100,Bakı,https://turbo.az/autos/10316773-mercedes-maybach-s-580-4matic
Changan,Qiyuan Q07,48990.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10439969-changan-qiyuan-q07
Land,Rover RR Evoque,44777.0,AZN,2020,2.0 L,67500,Bakı,https://turbo.az/autos/10297210-land-rover-rr-evoque
Chevrolet,Cruze,13900.0,AZN,2012,1.4 L,259000,Bakı,https://turbo.az/autos/10606866-chevrolet-cruze
Nissan,Note,19000.0,AZN,2016,1.2 L,95000,Bakı,https://turbo.az/autos/10635256-nissan-note
Nissan,Qashqai,18500.0,AZN,2013,2.0 L,132069,Bakı,https://turbo.az/autos/10576397-nissan-qashqai
JMC,Conquer 4x2,40900.0,AZN,2026,2.9 L,0,Bakı,https://turbo.az/autos/8717118-jmc-conquer-4x2
Toyota,Camry,61000.0,AZN,2026,2.0 L,0,Bakı,https://turbo.az/autos/10370151-toyota-camry
Land,Rover RR Sport,48700.0,AZN,2016,3.0 L,151777,Sumqayıt,https://turbo.az/autos/10082102-land-rover-rr-sport
Changan,Uni-V iDD,28900.0,AZN,2025,1.5 L,31000,Bakı,https://turbo.az/autos/10635646-changan-uni-v-idd
Changan,Uni-Z,37000.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/9316998-changan-uni-z
ZEEKR,007 GT,84150.0,AZN,2026,,0,Bakı,https://turbo.az/autos/9797859-zeekr-007-gt
Mercedes,GLS 450 4MATIC,227134.0,AZN,2025,3.0 L,0,Bakı,https://turbo.az/autos/9832465-mercedes-gls-450-4matic
Mercedes,GLC 200 4MATIC,161231.0,AZN,2026,2.0 L,0,Bakı,https://turbo.az/autos/10506138-mercedes-glc-200-4matic
Changan,CS 55 Plus,30500.0,AZN,2026,1.5 L,0,Bakı,https://turbo.az/autos/10600982-changan-cs-55-plus
Toyota,Auris,14800.0,AZN,2014,1.4 L,208000,Bakı,https://turbo.az/autos/10240683-toyota-auris
Hyundai,Tucson,44800.0,AZN,2023,1.6 L,63000,Bakı,https://turbo.az/autos/10439194-hyundai-tucson
Toyota,Camry,49000.0,AZN,2022,2.5 L,87500,Bakı,https://turbo.az/autos/10591529-toyota-camry
Kia,Rio,9500.0,AZN,2008,1.5 L,400000,Bakı,https://turbo.az/autos/10598266-kia-rio
Mercedes,C 240,11500.0,AZN,1998,2.4 L,284800,Bakı,https://turbo.az/autos/10612326-mercedes-c-240
Changan,Qiyuan Q07,40900.0,AZN,2025,1.5 L,7000,Bakı,https://turbo.az/autos/10616975-changan-qiyuan-q07
Volkswagen,Passat,16500.0,AZN,2015,1.8 L,143000,Bakı,https://turbo.az/autos/10620531-volkswagen-passat
Kia,Optima,27800.0,AZN,2018,2.0 L,135000,Bakı,https://turbo.az/autos/10630304-kia-optima
Changan,Qiyuan Q07,44499.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10192893-changan-qiyuan-q07
Hyundai,Tucson,25800.0,AZN,2017,2.0 L,120640,Sumqayıt,https://turbo.az/autos/10217857-hyundai-tucson
JAECOO,J7 SHS,48900.0,AZN,2025,1.5 L,0,Bakı,https://turbo.az/autos/10051114-jaecoo-j7-shs
Lexus,RX 350,63000.0,AZN,2018,3.5 L,68500,Bakı,https://turbo.az/autos/10513277-lexus-rx-350
Mercedes,E 300 de,75777.0,AZN,2020,2.0 L,99600,Bakı,https://turbo.az/autos/10586181-mercedes-e-300-de
